Unnamed: 0,sup_type,name,address_street,city,postcode,lat,long,website,email,telephone,supplier_contact,supplier_contact_email,supplier_contact_telephone,percent_recyclablenum,percent_efwnum,provides_a_rebateyn,supplier_auditislist_yes_no_na,supplier_audit_date_completed,notes,hierarchy,origin
1141,Direct Recycling,Riverside Materials 74,87 Sample Street,Birmingham,P4 5BM,52.3556828,-1.8585497,https://www.example-supplier.co.uk,contact.1141@example-supplier.co.uk,09435 200789,,,,69.5,,1,,,,,synthetic_sample_data
1142,Direct Recycling,Civic Salvage 75,119 Sample Street,Sheffield,H5 6GH,53.5166114,-1.5281804,https://www.example-supplier.co.uk,contact.1142@example-supplier.co.uk,07848 946165,,,,,,0,,,,,synthetic_sample_data
1143,Direct Recycling,Northern Materials 76,86 Sample Street,London,E3 2JY,51.3812359,-0.1014951,https://www.example-supplier.co.uk,contact.1143@example-supplier.co.uk,02764 570726,,,,57.9,,1,,,,,synthetic_sample_data
1144,Direct Recycling,Civic Circular 77,101 Sample Street,Liverpool,G8 1LF,53.3813642,-2.862638,https://www.example-supplier.co.uk,contact.1144@example-supplier.co.uk,05956 843556,,,,,,0,,,,,synthetic_sample_data
1145,Direct Recycling,Riverside Salvage 78,83 Sample Street,London,P8 7ZW,51.3668139,-0.0218797,https://www.example-supplier.co.uk,contact.1145@example-supplier.co.uk,04056 951987,,,,,,1,,,,,synthetic_sample_data
1146,Direct Recycling,Summit Logistics 79,125 Sample Street,Coventry,Z3 5NC,52.5468091,-1.5429955,https://www.example-supplier.co.uk,contact.1146@example-supplier.co.uk,04014 107800,,,,33.5,,0,,,,,synthetic_sample_data
1147,Direct Recycling,Riverside Resource 80,158 Sample Street,Birmingham,B1 6WK,52.408207,-1.8592234,https://www.example-supplier.co.uk,contact.1147@example-supplier.co.uk,03957 538168,,,,,,0,,,,,synthetic_sample_data
1148,Direct Recycling,Union Resource 81,136 Sample Street,Manchester,K9 5QM,53.4756395,-2.1453028,https://www.example-supplier.co.uk,contact.1148@example-supplier.co.uk,04458 254985,,,,61.2,,0,,,,,synthetic_sample_data
1149,Direct Recycling,Green Reuse 82,5 Sample Street,Liverpool,R8 1JK,53.4893136,-2.9222187,https://www.example-supplier.co.uk,contact.1149@example-supplier.co.uk,09964 404289,,,,,,0,,,,,synthetic_sample_data
1150,Direct Recycling,Bright Logistics 83,167 Sample Street,Newcastle,S4 8IJ,55.0771658,-1.6426265,https://www.example-supplier.co.uk,contact.1150@example-supplier.co.uk,04783 430489,,,,81.7,,1,,,,,synthetic_sample_data
1151,Direct Recycling,Green Resource 84,71 Sample Street,Liverpool,M1 7BC,53.3380098,-2.9823772,https://www.example-supplier.co.uk,contact.1151@example-supplier.co.uk,08360 350588,,,,,,1,,,,,synthetic_sample_data
1152,Direct Recycling,Meadow Waste Solutions 85,74 Sample Street,London,S4 9VR,51.5079256,0.0079792,https://www.example-supplier.co.uk,contact.1152@example-supplier.co.uk,01838 620760,,,,85.5,,1,,,,,synthetic_sample_data
1153,Direct Recycling,Civic Resource 86,123 Sample Street,Nottingham,N2 6UH,53.0225164,-1.254929,https://www.example-supplier.co.uk,contact.1153@example-supplier.co.uk,01232 818362,,,,,,0,,,,,synthetic_sample_data
1154,Direct Recycling,Riverside Waste Solutions 87,196 Sample Street,Coventry,N4 3LD,52.476105,-1.6189932,https://www.example-supplier.co.uk,contact.1154@example-supplier.co.uk,07808 269724,,,,30.9,,0,,,,,synthetic_sample_data
1155,Direct Recycling,Vale Recycling 88,116 Sample Street,Manchester,Y5 3DY,53.6256441,-2.1306337,https://www.example-supplier.co.uk,contact.1155@example-supplier.co.uk,04924 169187,,,,,,1,,,,,synthetic_sample_data
1156,Direct Recycling,Riverside Reclaim 89,49 Sample Street,Nottingham,C6 3MZ,52.8414293,-1.1077005,https://www.example-supplier.co.uk,contact.1156@example-supplier.co.uk,06836 927326,,,,,,1,,,,,synthetic_sample_data
1157,Direct Recycling,Meadow Reclaim 90,137 Sample Street,Coventry,E6 3QW,52.2622683,-1.395536,https://www.example-supplier.co.uk,contact.1157@example-supplier.co.uk,02039 270175,,,,,,1,,,,,synthetic_sample_data
1158,Direct Recycling,Meadow Salvage 91,159 Sample Street,London,Q7 4FG,51.4594542,-0.1610165,https://www.example-supplier.co.uk,contact.1158@example-supplier.co.uk,02696 946489,,,,77.3,,0,,,,,synthetic_sample_data
1159,Direct Recycling,Crest Reuse 92,116 Sample Street,Coventry,K6 4BB,52.3248254,-1.4725923,https://www.example-supplier.co.uk,contact.1159@example-supplier.co.uk,08501 506087,,,,,,1,,,,,synthetic_sample_data
1160,Direct Recycling,Civic Environmental 93,25 Sample Street,London,A6 8CE,51.6536987,0.002376,https://www.example-supplier.co.uk,contact.1160@example-supplier.co.uk,07808 886151,,,,,,0,,,,,synthetic_sample_data
1161,Direct Recycling,Union Environmental 94,138 Sample Street,Southampton,Z1 6HJ,50.8004311,-1.4060964,https://www.example-supplier.co.uk,contact.1161@example-supplier.co.uk,02962 755303,,,,29.3,,0,,,,,synthetic_sample_data
1162,Direct Recycling,Metro Waste Solutions 95,94 Sample Street,London,I6 7CQ,51.6391146,-0.0783529,https://www.example-supplier.co.uk,contact.1162@example-supplier.co.uk,07219 260470,,,,,,1,,,,,synthetic_sample_data
1163,Direct Recycling,Riverside Environmental 96,26 Sample Street,Coventry,C3 9TT,52.346746,-1.6628803,https://www.example-supplier.co.uk,contact.1163@example-supplier.co.uk,04027 846376,,,,,,0,,,,,synthetic_sample_data
1164,Direct Recycling,Northern Materials 0,80 Sample Street,Bristol,Z2 4BI,51.5348996,-2.6424065,https://www.example-supplier.co.uk,contact.1164@example-supplier.co.uk,04478 710510,,,,55.0,,0,,,,,synthetic_sample_data
1165,Direct Recycling,Harbour Circular 1,11 Sample Street,Coventry,V5 2MY,52.421481,-1.4964914,https://www.example-supplier.co.uk,contact.1165@example-supplier.co.uk,05869 679198,,,,,,1,,,,,synthetic_sample_data
1166,Direct Recycling,Green Materials 2,121 Sample Street,Manchester,S1 2PB,53.5281693,-2.3118855,https://www.example-supplier.co.uk,contact.1166@example-supplier.co.uk,02126 198896,,,,40.6,,0,,,,,synthetic_sample_data
1167,Direct Recycling,Crest Resource 3,5 Sample Street,Bristol,F3 2UZ,51.3521421,-2.4560028,https://www.example-supplier.co.uk,contact.1167@example-supplier.co.uk,02343 450290,,,,,,0,,,,,synthetic_sample_data
1168,Direct Recycling,Civic Circular 4,187 Sample Street,Birmingham,A9 5SZ,52.5575585,-1.7937473,https://www.example-supplier.co.uk,contact.1168@example-supplier.co.uk,04909 527725,,,,18.8,,0,,,,,synthetic_sample_data
1169,Direct Recycling,Oak Resource 5,149 Sample Street,London,L3 7SN,51.4863169,-0.0938226,https://www.example-supplier.co.uk,contact.1169@example-supplier.co.uk,09647 406924,,,,,,0,,,,,synthetic_sample_data
1170,Direct Recycling,Oak Waste Solutions 6,177 Sample Street,Southampton,D7 4XI,51.016542,-1.5170054,https://www.example-supplier.co.uk,contact.1170@example-supplier.co.uk,09153 101523,,,,,,0,,,,,synthetic_sample_data
1171,Direct Recycling,Capital Materials 7,35 Sample Street,Reading,H1 2VM,51.4783612,-0.8379477,https://www.example-supplier.co.uk,contact.1171@example-supplier.co.uk,01658 342069,,,,27.7,,0,,,,,synthetic_sample_data
1172,Direct Recycling,Northern Recycling 8,186 Sample Street,Southampton,K4 8EE,50.7605453,-1.4913385,https://www.example-supplier.co.uk,contact.1172@example-supplier.co.uk,07772 212149,,,,12.3,,1,,,,,synthetic_sample_data
1173,Direct Recycling,Union Waste Solutions 9,49 Sample Street,Sheffield,G3 4ML,53.524275,-1.5064826,https://www.example-supplier.co.uk,contact.1173@example-supplier.co.uk,08264 795331,,,,85.8,,0,,,,,synthetic_sample_data
1174,Direct Recycling,Green Waste Solutions 10,192 Sample Street,Newcastle,O3 1ZB,54.9749741,-1.6856308,https://www.example-supplier.co.uk,contact.1174@example-supplier.co.uk,01050 554341,,,,,,1,,,,,synthetic_sample_data
1175,Direct Recycling,Metro Waste Solutions 11,136 Sample Street,Leeds,N1 8ZY,53.7748213,-1.434708,https://www.example-supplier.co.uk,contact.1175@example-supplier.co.uk,05576 285660,,,,,,1,,,,,synthetic_sample_data
1176,Direct Recycling,Capital Waste Solutions 12,35 Sample Street,Sheffield,I3 8HO,53.3220587,-1.5528053,https://www.example-supplier.co.uk,contact.1176@example-supplier.co.uk,08812 509568,,,,,,0,,,,,synthetic_sample_data
1177,Direct Recycling,Union Circular 13,26 Sample Street,Reading,I6 9IW,51.4500708,-1.0624381,https://www.example-supplier.co.uk,contact.1177@example-supplier.co.uk,03370 215159,,,,,,1,,,,,synthetic_sample_data
1178,Direct Recycling,Crest Reclaim 14,136 Sample Street,Coventry,I4 9TS,52.3779144,-1.6508097,https://www.example-supplier.co.uk,contact.1178@example-supplier.co.uk,04952 396551,,,,62.8,,0,,,,,synthetic_sample_data
1179,Direct Recycling,Harbour Circular 15,28 Sample Street,Birmingham,K1 8GF,52.6237865,-1.942187,https://www.example-supplier.co.uk,contact.1179@example-supplier.co.uk,07876 695539,,,,72.1,,1,,,,,synthetic_sample_data
1180,Direct Recycling,Capital Salvage 16,12 Sample Street,Bristol,M8 4HK,51.5133081,-2.6563175,https://www.example-supplier.co.uk,contact.1180@example-supplier.co.uk,06847 200757,,,,35.7,,0,,,,,synthetic_sample_data
1181,Direct Recycling,Union Recycling 17,53 Sample Street,Nottingham,S3 4NB,52.9048288,-1.2398267,https://www.example-supplier.co.uk,contact.1181@example-supplier.co.uk,02249 208205,,,,,,0,,,,,synthetic_sample_data
1182,Direct Recycling,Bright Materials 18,66 Sample Street,Manchester,G4 6DB,53.5350882,-2.0998218,https://www.example-supplier.co.uk,contact.1182@example-supplier.co.uk,04616 873874,,,,,,1,,,,,synthetic_sample_data
1183,Direct Recycling,Crest Reuse 19,65 Sample Street,Manchester,K4 2CZ,53.6281947,-2.1996942,https://www.example-supplier.co.uk,contact.1183@example-supplier.co.uk,04425 198023,,,,53.7,,0,,,,,synthetic_sample_data
1184,Direct Recycling,Metro Recycling 20,129 Sample Street,London,G7 6DC,51.5002037,-0.1946755,https://www.example-supplier.co.uk,contact.1184@example-supplier.co.uk,09020 956755,,,,,,1,,,,,synthetic_sample_data
1185,Direct Recycling,Summit Reuse 21,50 Sample Street,London,X2 1VI,51.4855317,-0.1731124,https://www.example-supplier.co.uk,contact.1185@example-supplier.co.uk,03691 128206,,,,,,0,,,,,synthetic_sample_data
1186,Direct Recycling,Capital Resource 22,58 Sample Street,Leeds,J8 1VO,53.8720425,-1.4793679,https://www.example-supplier.co.uk,contact.1186@example-supplier.co.uk,04238 239070,,,,3.1,,0,,,,,synthetic_sample_data
1187,Direct Recycling,Riverside Salvage 23,44 Sample Street,Sheffield,C3 8MA,53.4192392,-1.3560501,https://www.example-supplier.co.uk,contact.1187@example-supplier.co.uk,03521 821333,,,,,,0,,,,,synthetic_sample_data
1188,Direct Recycling,Northern Materials 24,180 Sample Street,Reading,E7 2NH,51.5571723,-1.001993,https://www.example-supplier.co.uk,contact.1188@example-supplier.co.uk,04469 176769,,,,26.6,,1,,,,,synthetic_sample_data
1189,Direct Recycling,Union Logistics 25,67 Sample Street,Newcastle,N3 8IK,54.8755191,-1.4686347,https://www.example-supplier.co.uk,contact.1189@example-supplier.co.uk,04532 570872,,,,92.6,,0,,,,,synthetic_sample_data
1190,Direct Recycling,Union Reuse 26,180 Sample Street,Leeds,D3 1HX,53.7725448,-1.5864422,https://www.example-supplier.co.uk,contact.1190@example-supplier.co.uk,02491 709644,,,,,,0,,,,,synthetic_sample_data
1191,Direct Recycling,Prime Materials 27,62 Sample Street,Nottingham,F9 4ZE,52.9485965,-1.0353001,https://www.example-supplier.co.uk,contact.1191@example-supplier.co.uk,01865 643114,,,,50.8,,0,,,,,synthetic_sample_data
1192,Direct Recycling,Union Circular 28,12 Sample Street,Leeds,I6 9EF,53.8125009,-1.6740296,https://www.example-supplier.co.uk,contact.1192@example-supplier.co.uk,02532 372271,,,,,,0,,,,,synthetic_sample_data
1193,Direct Recycling,Civic Reclaim 29,163 Sample Street,Birmingham,T8 2NX,52.577061,-1.9742477,https://www.example-supplier.co.uk,contact.1193@example-supplier.co.uk,09486 255002,,,,,,1,,,,,synthetic_sample_data
1194,Direct Recycling,Vale Environmental 30,177 Sample Street,Newcastle,Y1 1YV,54.8776904,-1.6849066,https://www.example-supplier.co.uk,contact.1194@example-supplier.co.uk,01490 134714,,,,,,0,,,,,synthetic_sample_data
1195,Direct Recycling,Meadow Logistics 31,113 Sample Street,Manchester,W4 8ZD,53.427549,-2.1653324,https://www.example-supplier.co.uk,contact.1195@example-supplier.co.uk,02328 186646,,,,53.9,,1,,,,,synthetic_sample_data
1196,Direct Recycling,Prime Recycling 32,166 Sample Street,London,K7 2ZQ,51.5936397,-0.0532585,https://www.example-supplier.co.uk,contact.1196@example-supplier.co.uk,03453 470500,,,,,,1,,,,,synthetic_sample_data
1197,Direct Recycling,Metro Logistics 33,39 Sample Street,Bristol,J8 9YC,51.3522823,-2.5741674,https://www.example-supplier.co.uk,contact.1197@example-supplier.co.uk,09847 599938,,,,,,1,,,,,synthetic_sample_data
1198,Direct Recycling,Oak Reuse 34,13 Sample Street,Nottingham,N8 1BT,52.9912965,-1.2953621,https://www.example-supplier.co.uk,contact.1198@example-supplier.co.uk,01661 631778,,,,,,1,,,,,synthetic_sample_data
1199,Direct Recycling,Northern Environmental 35,32 Sample Street,Leeds,Q3 7MS,53.7641687,-1.5080996,https://www.example-supplier.co.uk,contact.1199@example-supplier.co.uk,09452 388441,,,,,,0,,,,,synthetic_sample_data
1200,Direct Recycling,Summit Recycling 36,11 Sample Street,Bristol,F7 1RW,51.4580048,-2.4406997,https://www.example-supplier.co.uk,contact.1200@example-supplier.co.uk,06999 425191,,,,5.3,,0,,,,,synthetic_sample_data
1201,Direct Recycling,Union Reuse 37,16 Sample Street,Leeds,A9 3EC,53.773855,-1.4422923,https://www.example-supplier.co.uk,contact.1201@example-supplier.co.uk,06817 924729,,,,,,0,,,,,synthetic_sample_data
1202,Direct Recycling,Union Reclaim 38,141 Sample Street,Manchester,A5 5UF,53.5903754,-2.3167555,https://www.example-supplier.co.uk,contact.1202@example-supplier.co.uk,09671 874379,,,,49.8,,0,,,,,synthetic_sample_data
1203,Direct Recycling,Capital Circular 39,37 Sample Street,Nottingham,I4 3VC,52.8629569,-1.0926456,https://www.example-supplier.co.uk,contact.1203@example-supplier.co.uk,02051 519124,,,,61.9,,1,,,,,synthetic_sample_data
1204,Direct Recycling,Civic Waste Solutions 40,184 Sample Street,Coventry,F1 4NY,52.3080613,-1.4982739,https://www.example-supplier.co.uk,contact.1204@example-supplier.co.uk,07678 412042,,,,,,1,,,,,synthetic_sample_data
1205,Direct Recycling,Riverside Reclaim 41,193 Sample Street,Leeds,M5 7FL,53.6820279,-1.4108679,https://www.example-supplier.co.uk,contact.1205@example-supplier.co.uk,08568 142759,,,,,,1,,,,,synthetic_sample_data
1206,Direct Recycling,Harbour Environmental 42,6 Sample Street,London,V3 5GX,51.4133767,-0.0412023,https://www.example-supplier.co.uk,contact.1206@example-supplier.co.uk,06569 669868,,,,47.0,,1,,,,,synthetic_sample_data
1207,Direct Recycling,Union Logistics 43,143 Sample Street,Liverpool,A4 2LH,53.4960281,-2.8826747,https://www.example-supplier.co.uk,contact.1207@example-supplier.co.uk,09689 629757,,,,51.9,,1,,,,,synthetic_sample_data
1208,Direct Recycling,Prime Recycling 44,56 Sample Street,Sheffield,J1 5HG,53.4487484,-1.5798238,https://www.example-supplier.co.uk,contact.1208@example-supplier.co.uk,06569 139364,,,,,,1,,,,,synthetic_sample_data
1209,Direct Recycling,Summit Reclaim 45,183 Sample Street,Leeds,H3 2CD,53.8993577,-1.6217849,https://www.example-supplier.co.uk,contact.1209@example-supplier.co.uk,07467 863836,,,,,,1,,,,,synthetic_sample_data
1210,Direct Recycling,Green Logistics 46,35 Sample Street,Coventry,S2 4PG,52.520379,-1.6325664,https://www.example-supplier.co.uk,contact.1210@example-supplier.co.uk,04254 352807,,,,,,1,,,,,synthetic_sample_data
1211,Direct Recycling,Green Reclaim 47,100 Sample Street,Leeds,T9 8YK,53.6625633,-1.5771059,https://www.example-supplier.co.uk,contact.1211@example-supplier.co.uk,02374 886476,,,,,,1,,,,,synthetic_sample_data
1212,Direct Recycling,Green Recycling 48,107 Sample Street,Nottingham,A1 2KY,53.0208858,-1.1507578,https://www.example-supplier.co.uk,contact.1212@example-supplier.co.uk,04028 318841,,,,,,0,,,,,synthetic_sample_data
1213,Direct Recycling,Harbour Salvage 49,153 Sample Street,Southampton,U8 5XJ,50.9168609,-1.5504639,https://www.example-supplier.co.uk,contact.1213@example-supplier.co.uk,06469 595214,,,,,,1,,,,,synthetic_sample_data
1214,Direct Recycling,Oak Environmental 50,32 Sample Street,London,B2 5TC,51.6220844,-0.0737638,https://www.example-supplier.co.uk,contact.1214@example-supplier.co.uk,06665 240431,,,,63.9,,1,,,,,synthetic_sample_data
1215,Direct Recycling,Oak Circular 51,186 Sample Street,Manchester,A3 7GF,53.4925688,-2.3248468,https://www.example-supplier.co.uk,contact.1215@example-supplier.co.uk,08820 459609,,,,,,0,,,,,synthetic_sample_data
1216,Direct Recycling,Capital Reuse 52,10 Sample Street,Southampton,K7 2CI,50.9402894,-1.5100353,https://www.example-supplier.co.uk,contact.1216@example-supplier.co.uk,05505 451473,,,,85.7,,1,,,,,synthetic_sample_data
1217,Direct Recycling,Harbour Recycling 53,110 Sample Street,Birmingham,A6 4PM,52.4921041,-1.9182256,https://www.example-supplier.co.uk,contact.1217@example-supplier.co.uk,07010 761104,,,,,,0,,,,,synthetic_sample_data
1218,Direct Recycling,Metro Salvage 54,100 Sample Street,Nottingham,G1 9GL,53.0129059,-1.2731462,https://www.example-supplier.co.uk,contact.1218@example-supplier.co.uk,01294 144206,,,,,,0,,,,,synthetic_sample_data
1219,Direct Recycling,Northern Environmental 55,14 Sample Street,London,F4 5KL,51.4732852,-0.0723276,https://www.example-supplier.co.uk,contact.1219@example-supplier.co.uk,04487 204800,,,,50.9,,0,,,,,synthetic_sample_data
1220,Direct Recycling,Vale Reuse 56,75 Sample Street,Liverpool,R3 4QI,53.4300125,-2.9959842,https://www.example-supplier.co.uk,contact.1220@example-supplier.co.uk,07954 900117,,,,4.0,,0,,,,,synthetic_sample_data
1221,Direct Recycling,Union Reuse 57,189 Sample Street,Bristol,J4 8VR,51.5734081,-2.7364123,https://www.example-supplier.co.uk,contact.1221@example-supplier.co.uk,04179 459251,,,,13.6,,0,,,,,synthetic_sample_data
1222,Direct Recycling,Harbour Reclaim 58,5 Sample Street,Leeds,V6 8WW,53.7209242,-1.5868092,https://www.example-supplier.co.uk,contact.1222@example-supplier.co.uk,01874 207452,,,,4.7,,1,,,,,synthetic_sample_data
1223,Direct Recycling,Riverside Waste Solutions 59,43 Sample Street,Southampton,W8 5SZ,50.9339531,-1.534948,https://www.example-supplier.co.uk,contact.1223@example-supplier.co.uk,03978 116539,,,,,,1,,,,,synthetic_sample_data
